Time,Altitude,Velocity,Accel,Mass,Dyn. Pressure,Mach,Atm. Pressure,Stag. Temp,Flight_Type,Mission_ID
863.0,2746273.56,2305.44,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
864.0,2747889.06,2302.08,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
865.0,2749500.06,2298.72,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
866.0,2751106.56,2295.37,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
867.0,2752708.57,2292.03,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
868.0,2754306.08,2288.69,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
869.0,2755899.11,2285.35,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
870.0,2757487.64,2282.02,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
871.0,2759071.68,2278.7,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
872.0,2760651.24,2275.39,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
873.0,2762226.31,2272.08,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
874.0,2763796.9,2268.77,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
875.0,2765363.01,2265.47,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
876.0,2766924.63,2262.18,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
877.0,2768481.78,2258.89,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
878.0,2770034.45,2255.61,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
879.0,2771582.64,2252.33,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
880.0,2773126.36,2249.06,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
881.0,2774665.6,2245.8,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
882.0,2776200.37,2242.54,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
883.0,2777730.67,2239.29,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
884.0,2779256.5,2236.04,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
885.0,2780777.86,2232.8,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
886.0,2782294.76,2229.56,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
887.0,2783807.19,2226.34,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
888.0,2785315.15,2223.11,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
889.0,2786818.66,2219.9,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
890.0,2788317.7,2216.68,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
891.0,2789812.29,2213.48,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
892.0,2791302.42,2210.28,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
893.0,2792788.09,2207.09,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
894.0,2794269.3,2203.9,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
895.0,2795746.07,2200.72,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
896.0,2797218.38,2197.54,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
897.0,2798686.23,2194.37,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
898.0,2800149.64,2191.21,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
899.0,2801608.6,2188.05,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
900.0,2803063.12,2184.9,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
901.0,2804513.19,2181.76,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
902.0,2805958.81,2178.62,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
903.0,2807399.99,2175.49,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
904.0,2808836.74,2172.36,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
905.0,2810269.04,2169.24,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
906.0,2811696.9,2166.13,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
907.0,2813120.32,2163.02,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
908.0,2814539.31,2159.92,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
909.0,2815953.87,2156.82,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
910.0,2817363.99,2153.73,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
911.0,2818769.67,2150.65,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
912.0,2820170.93,2147.57,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
913.0,2821567.76,2144.5,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
914.0,2822960.16,2141.44,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
915.0,2824348.13,2138.38,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
916.0,2825731.68,2135.33,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
917.0,2827110.8,2132.28,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
918.0,2828485.51,2129.24,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
919.0,2829855.78,2126.21,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
920.0,2831221.64,2123.18,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
921.0,2832583.08,2120.16,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
922.0,2833940.1,2117.15,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
923.0,2835292.71,2114.14,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
924.0,2836640.9,2111.14,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
925.0,2837984.67,2108.15,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
926.0,2839324.03,2105.16,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
927.0,2840658.98,2102.18,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
928.0,2841989.52,2099.2,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
929.0,2843315.66,2096.24,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
930.0,2844637.38,2093.27,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
931.0,2845954.7,2090.32,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
932.0,2847267.61,2087.37,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
933.0,2848576.11,2084.43,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
934.0,2849880.22,2081.49,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
935.0,2851179.92,2078.56,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
936.0,2852475.22,2075.64,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
937.0,2853766.12,2072.73,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
938.0,2855052.62,2069.82,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
939.0,2856334.73,2066.91,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
940.0,2857612.44,2064.02,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
941.0,2858885.76,2061.13,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
942.0,2860154.68,2058.25,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
943.0,2861419.21,2055.37,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
944.0,2862679.34,2052.5,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
945.0,2863935.09,2049.64,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
946.0,2865186.45,2046.79,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
947.0,2866433.42,2043.94,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
948.0,2867676.01,2041.1,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
949.0,2868914.21,2038.26,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
950.0,2870148.02,2035.44,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
951.0,2871377.45,2032.61,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
952.0,2872602.5,2029.8,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
953.0,2873823.17,2026.99,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
954.0,2875039.46,2024.19,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
955.0,2876251.37,2021.4,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
956.0,2877458.9,2018.62,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
957.0,2878662.06,2015.84,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
958.0,2879860.84,2013.06,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
959.0,2881055.25,2010.3,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
960.0,2882245.28,2007.54,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
961.0,2883430.94,2004.79,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
962.0,2884612.23,2002.05,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
963.0,2885789.15,1999.31,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
964.0,2886961.7,1996.58,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
965.0,2888129.89,1993.86,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
966.0,2889293.7,1991.14,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
967.0,2890453.15,1988.43,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
968.0,2891608.24,1985.73,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
969.0,2892758.96,1983.04,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
970.0,2893905.32,1980.35,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
971.0,2895047.32,1977.67,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
972.0,2896184.96,1975.0,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
973.0,2897318.24,1972.34,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
974.0,2898447.16,1969.68,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
975.0,2899571.72,1967.03,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
976.0,2900691.93,1964.39,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
977.0,2901807.78,1961.75,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
978.0,2902919.28,1959.12,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
979.0,2904026.42,1956.5,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
980.0,2905129.21,1953.89,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
981.0,2906227.65,1951.29,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
982.0,2907321.74,1948.69,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
983.0,2908411.48,1946.1,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
984.0,2909496.88,1943.51,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
985.0,2910577.92,1940.94,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
986.0,2911654.62,1938.37,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
987.0,2912726.97,1935.81,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
988.0,2913794.98,1933.26,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
989.0,2914858.65,1930.71,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
990.0,2915917.97,1928.17,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
991.0,2916972.95,1925.64,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
992.0,2918023.59,1923.12,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
993.0,2919069.9,1920.61,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
994.0,2920111.86,1918.1,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
995.0,2921149.48,1915.6,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
996.0,2922182.77,1913.11,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
997.0,2923211.72,1910.63,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
998.0,2924236.34,1908.15,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
999.0,2925256.63,1905.68,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1000.0,2926272.58,1903.22,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1001.0,2927284.19,1900.77,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1002.0,2928291.48,1898.32,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1003.0,2929294.44,1895.89,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1004.0,2930293.07,1893.46,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1005.0,2931287.37,1891.04,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1006.0,2932277.34,1888.63,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1007.0,2933262.98,1886.22,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1008.0,2934244.3,1883.82,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1009.0,2935221.29,1881.44,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1010.0,2936193.96,1879.06,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1011.0,2937162.31,1876.68,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1012.0,2938126.33,1874.32,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1013.0,2939086.04,1871.96,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1014.0,2940041.42,1869.61,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1015.0,2940992.48,1867.27,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1016.0,2941939.22,1864.94,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1017.0,2942881.65,1862.62,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1018.0,2943819.76,1860.3,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1019.0,2944753.55,1858.0,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1020.0,2945683.03,1855.7,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1021.0,2946608.19,1853.41,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1022.0,2947529.03,1851.12,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1023.0,2948445.57,1848.85,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1024.0,2949357.79,1846.59,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1025.0,2950265.7,1844.33,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1026.0,2951169.3,1842.08,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1027.0,2952068.59,1839.84,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1028.0,2952963.58,1837.61,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1029.0,2953854.25,1835.38,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1030.0,2954740.62,1833.17,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1031.0,2955622.68,1830.96,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1032.0,2956500.43,1828.76,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1033.0,2957373.88,1826.58,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1034.0,2958243.02,1824.4,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1035.0,2959107.86,1822.22,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1036.0,2959968.4,1820.06,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1037.0,2960824.64,1817.9,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1038.0,2961676.57,1815.76,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1039.0,2962524.21,1813.62,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1040.0,2963367.54,1811.49,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1041.0,2964206.58,1809.37,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1042.0,2965041.32,1807.26,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1043.0,2965871.76,1805.16,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1044.0,2966697.9,1803.07,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1045.0,2967519.75,1800.98,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1046.0,2968337.31,1798.91,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1047.0,2969150.56,1796.84,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1048.0,2969959.53,1794.78,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1049.0,2970764.2,1792.73,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1050.0,2971564.58,1790.69,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1051.0,2972360.67,1788.66,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1052.0,2973152.47,1786.64,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1053.0,2973939.97,1784.62,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1054.0,2974723.19,1782.62,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1055.0,2975502.12,1780.63,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1056.0,2976276.76,1778.64,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1057.0,2977047.11,1776.66,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1058.0,2977813.18,1774.7,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1059.0,2978574.96,1772.74,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1060.0,2979332.46,1770.79,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1061.0,2980085.67,1768.85,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1062.0,2980834.59,1766.92,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1063.0,2981579.24,1764.99,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1064.0,2982319.6,1763.08,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1065.0,2983055.67,1761.18,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1066.0,2983787.47,1759.29,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1067.0,2984514.99,1757.4,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1068.0,2985238.22,1755.53,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1069.0,2985957.18,1753.66,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1070.0,2986671.86,1751.8,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1071.0,2987382.26,1749.96,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1072.0,2988088.38,1748.12,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1073.0,2988790.23,1746.29,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1074.0,2989487.8,1744.47,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1075.0,2990181.09,1742.67,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1076.0,2990870.11,1740.87,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1077.0,2991554.85,1739.08,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1078.0,2992235.32,1737.3,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1079.0,2992911.52,1735.53,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1080.0,2993583.44,1733.77,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1081.0,2994251.09,1732.02,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1082.0,2994914.47,1730.27,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1083.0,2995573.58,1728.54,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1084.0,2996228.42,1726.82,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1085.0,2996878.99,1725.11,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1086.0,2997525.29,1723.41,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1087.0,2998167.32,1721.71,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1088.0,2998805.09,1720.03,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1089.0,2999438.58,1718.36,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1090.0,3000067.81,1716.69,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1091.0,3000692.78,1715.04,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1092.0,3001313.47,1713.4,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1093.0,3001929.91,1711.77,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1094.0,3002542.07,1710.14,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1095.0,3003149.98,1708.53,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1096.0,3003753.61,1706.93,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1097.0,3004352.99,1705.33,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1098.0,3004948.11,1703.75,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1099.0,3005538.96,1702.18,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1100.0,3006125.55,1700.61,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1101.0,3006707.88,1699.06,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1102.0,3007285.94,1697.52,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1103.0,3007859.75,1695.99,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1104.0,3008429.3,1694.46,0.46,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
